index	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
58	14	6	-14.595200811432164	14	8	-9.873789122900074	0
59	17	6	-14.905355739736002	16	8	-9.57150825102714	0
60	15	6	-15.693813100100273	18	8	-9.615960013597974	0
61	12	5	-15.223809470854537	14	8	-10.309107194157919	0
62	13	7	-15.693813100100273	17	8	-10.309107194157919	0
63	14	5	-14.664193682919114	13	8	-10.067945137341031	1
64	13	5	-14.41287925463821	13	8	-9.374797956781086	0
65	15	5	-15.106026435198155	16	8	-10.142053109494753	0
66	15	7	-14.595200811432164	14	8	-9.816630709060126	1
67	16	8	-14.738301655072837	12	8	-9.76256348778985	0
68	11	4	-14.41287925463821	14	8	-10.22209581716829	1
69	16	7	-15.000665919540328	16	8	-9.816630709060126	1
70	13	4	-15.223809470854537	16	8	-9.339706636969815	0
71	14	7	-15.693813100100273	11	8	-10.067945137341031	0
72	17	5	-14.530662290294591	13	8	-10.142053109494753	0
73	14	7	-15.106026435198155	13	8	-9.488126642088089	0
74	14	5	-15.000665919540328	17	8	-9.76256348778985	0
75	13	6	-14.818344362746373	16	8	-10.404417373962245	0
76	12	6	-15.693813100100273	12	8	-9.934413744716508	0
77	14	7	-15.693813100100273	12	8	-10.142053109494753	0
78	18	7	-15.511491543306319	16	8	-9.151654405466877	1
79	9	5	-14.905355739736002	12	8	-9.488126642088089	0
80	17	6	-15.511491543306319	17	8	-10.50977788962007	0
81	12	4	-14.738301655072837	16	8	-10.142053109494753	0
82	13	4	-14.470037668478158	14	8	-10.067945137341031	0
83	12	4	-15.106026435198155	11	8	-9.448905928934808	0
84	13	5	-15.223809470854537	14	8	-9.528948636608344	0
85	12	4	-15.511491543306319	14	8	-9.615960013597974	0
86	10	3	-15.223809470854537	18	8	-9.662480029232867	0
87	12	4	-15.693813100100273	17	8	-9.615960013597974	0
88	12	4	-15.223809470854537	13	8	-9.816630709060126	0
89	12	6	-14.905355739736002	17	8	-9.873789122900074	0
90	14	5	-14.530662290294591	13	8	-9.99895226585408	0
91	11	5	-14.738301655072837	14	8	-10.142053109494753	0
92	17	9	-15.693813100100273	17	8	-9.488126642088089	0
93	13	5	-15.35734086347906	13	8	-10.067945137341031	0
94	14	5	-14.905355739736002	13	8	-9.934413744716508	1
95	13	5	-15.511491543306319	14	8	-9.615960013597974	0
96	12	4	-14.664193682919114	16	8	-9.873789122900074	0
97	14	7	-15.106026435198155	16	8	-9.76256348778985	0
98	12	6	-15.106026435198155	16	8	-10.309107194157919	1
99	10	5	-15.693813100100273	12	8	-9.816630709060126	0
